STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,90.8298792149,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2020,,90.8298792149,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2019,,90.6998144251,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2019,,8.764922919,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,9_2,Exposed to air pollution,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2020,,99.962547,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,BEL,Belgium,9_2,Exposed to air pollution,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2019,,99.962563,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2024,,34691,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2023,,34146,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2022,,33879,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2021,,34805,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2020,,33258,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2019,,73.9577679239,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_3,Satisfaction with personal relationships,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,8.1676965701,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2024,,7.3876211977,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2023,,7.3781102847,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,7.3848566569,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,7.2652421866,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,79.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,78.3,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,79,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,77.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,79.3,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2019,,32539,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,85.498,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,84.788,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,84.156,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,82.701,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,82.472,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,82.835,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,2_9,Job satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,7.693960759,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2024,,6.4853973459,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2023,,6.4853973459,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,4.6759424516,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,4.6759424516,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2020,,4.6759424516,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2024,,92.9841915738,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2023,,92.9841915738,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,94.1591853132,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,94.1591853132,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2020,,94.1591853132,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,9_2,Exposed to air pollution,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2020,,99.999008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,9_2,Exposed to air pollution,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2019,,99.999008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2024,,75.3481990876,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2023,,75.5955112758,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2022,,74.0344901009,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CZE,Czechia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2021,,74.091281888,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2022,,40314,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2021,,40266,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2020,,39499,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2019,,39908,,A,Normal value,0,Units,2,Two,2022,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,81.527,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2019,,75.7208545076,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_3,Satisfaction with personal relationships,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,8.1054230453,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2024,,7.5845289062,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2023,,7.5001238652,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,7.4624077931,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,81.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,7.627750116,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,81.3,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,81.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,81.6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,81.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,79.544,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,81.459,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,81.999,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,80.741,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,80.068,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,2_9,Job satisfaction,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,7.6797999343,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2024,,6.0955702881,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2023,,6.0955702881,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2019,,4.3950458761,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2024,,93.7617803114,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2023,,93.7617803114,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,95.3014878173,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,95.3014878173,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2020,,95.3014878173,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2019,,95.5102297619,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,4.573087646,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2021,,4.573087646,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,7_1_DEP,Lack of social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2020,,4.573087646,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,9_2,Exposed to air pollution,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2020,,99.152756,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,9_2,Exposed to air pollution,PT_POP,Percentage of population,_T,Total,_T,Total,_T,Total,HSL_9,Environmental quality,2019,,99.157616,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2024,,77.7658283774,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2023,,77.470649427,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,DNK,Denmark,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2022,,75.2374028438,,A,Normal value,0,Units,2,Two,,
